"link";"price";"sold";"auction_end";"title";"distillery";"year_ditilled";"region";"bottler";"cask_info";"strength";"size";"distillery_status";"details";"image";"age";"cask_type"
"https://whiskyauctioneer.com/lot/0924-02/cask-dailuaine-2016-refill-bourbon-hogshead-305297-stored-lowland-bond";"1750";"Reserve not met";"2024-10-07";"Cask: Dailuaine 2016 Refill Bourbon Hogshead #305297 / stored at Lowland Bond";"Dailuaine";"2016";"Islay";"still in cask";"refill bourbon hogshead";"61% as of July 2024";"BULK 200 LITRES as of july 2024";"Operational";"Cask: Dailuaine 2016 Refill Bourbon Hogshead #305297 / stored at Lowland BondThis Dailuaine single malt was distilled on 19th May 2016 and is currently maturing in refill bourbon hogshead #305297 at a bonded warehouse at Lowland Bond in Fife.The following information is the result of a regauging which took place in July 2024.Bulk Litres: 200Strength: 61%Regauge Litres of Alcohol: 122*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Cask-%20Dailuaine%202016%20Refill%20Bourbon%20Hogshead%20_305297.jpg?itok=z0BouRps";NA;NA
"https://whiskyauctioneer.com/lot/0924-03/cask-port-dundas-2009-bourbon-hogshead-728279-stored-lowland-bond";"2100";"Reserve not met";"2024-10-07";"Cask: Port Dundas 2009 Bourbon Hogshead #728279 / stored at Lowland Bond";"Port Dundas";"2009";"Lowland";"still in cask";"Bourbon hogshead";"63.8% as of July 2024";"BULK 212.5 LITRES as of july 2024";"Closed";"Cask: Port Dundas 2009 Bourbon Hogshead #728279 / stored at Lowland BondThis Port Dundas single grain was distilled on 16th November 2009 and is currently maturing in bourbon hogshead #728279 at a bonded warehouse at Lowland Bond in Fife.The following information is the result of a regauging which took place in July 2024.Bulk Litres: 212.5Strength: 63.8%Regauge Litres of Alcohol: 135.64*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Cask-%20Port%20Dundas%202009%20Bourbon%20Hogshead%20_728279.jpg?itok=YmjUUpS4";NA;NA
"https://whiskyauctioneer.com/lot/0924-04/cask-glenrothes-2016-refill-bourbon-hogshead-8259-stored-lowland-bond";"3150";"Reserve not met";"2024-10-07";"Cask: Glenrothes 2016 Refill Bourbon Hogshead #8259 / stored at Lowland Bond";"Glenrothes";"2016";"Speyside";"still in cask";"refill bourbon hogshead";"66.8% as of July 2024";"BULK 240.87 LITRES as of july 2024";"Operational";"Cask: Glenrothes 2016 Refill Bourbon Hogshead #8259 / stored at Lowland BondThis Glenrothes single malt was distilled on 1st September 2016 and is currently maturing in refill bourbon hogshead #8259 at a bonded warehouse at Lowland Bond in Fife.The following information is the result of a regauging which took place in July 2024.Bulk Litres: 240.87Strength: 66.8%Regauge Litres of Alcohol: 160.9*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Cask-%20Glenrothes%202016%20Refill%20Bourbon%20Hogshead%20_8259.jpg?itok=8WnqTcoF";NA;NA
"https://whiskyauctioneer.com/lot/0324-01b/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich";"14500";"Reserve not met";"2024-10-07";"Cask: Bruichladdich 2005 Fresh Bourbon Barrel #396 / stored at Bruichladdich";"Bruichladdich";"2005";"Islay";"STILL IN CASK";"fresh bourbon barrel";"60.6% as of 08/2024";"83.9 RLA as of 08/2024";"Operational";"Cask: Bruichladdich 2005 Fresh Bourbon Barrel #396 / stored at BruichladdichThis Bruichladdich fresh bourbon barrel was filled on 1st June 2005 and is currently maturing at a bonded warehouse at Bruichladdich.Like its island neighbour Bunnahabhain distillery, Bruichladdich has traditionally been an un-peated single malt, mostly owing to its requirements by the blenders who owned it. The last of these was Whyte & Mackay, who eventually shut it down in 1995, deeming it surplus to requirements. They sold the distillery to Murray McDavid in 2001, who launched the peated Port Charlotte and heavily-peated Octomore single malts in 2006 and 2008. A recommissioned Lomond still also now produces the popular Botanist gin there. This cask was regauged in August 2024.New Bulk: 138 LitresStrength: 60.6%Regauged Litres of Alcohol: 83.9*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Bruichladdich%202005_0_0.jpg?itok=6EIPp7Zr";NA;NA
"https://whiskyauctioneer.com/lot/0524-03a/cask-jura-2009-hogshead-103352-stored-invergordon";"7500";"Reserve not met";"2024-09-09";"Cask: Jura 2009 Hogshead #103352 / stored at Invergordon";"Jura";"2009";"Island";"still in cask";"Barrel";"57.52% as of May 2024";"BULK 131.43 Litre as of May 2024";"Operational";"Cask: Jura 2009 Barrel #103352 / stored at InvergordonThis Jura single malt was filled into single barrel #103352 in on 15th April 2009 and is currently maturing at a bonded warehouse at Invergordon.The Isle of Jura is one of the most isolated in the Hebridean archipelago, and by all logical accounts an unusual place to build a distillery. However, the historic site was re-opened in the 1960s, in part to provide jobs to what was a declining population at the time. The rebuilding of the distillery was backed by blenders Charles Mackinlay & Co, so like Bruichladdich, despite the island being covered in peat, it produced an un-peated spirit to meet the needs of their blends. This continued into the 1990s when Whyte & Mackay became its owners, although they did eventually introduce some peated malt to their distilling, launching the Jura Superstition in 2003.The following information is the result of a regauging which took place in May 2024.Bulk Litres: 131.43Strength: 57.52%Regauge Litres of Alcohol: 75.6*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Jura%202009%20Cask%20103352_0.jpg?itok=pdSgFph4";NA;NA
"https://whiskyauctioneer.com/lot/0824-01/cask-ardmore-1998-hogshead-750723-stored-whisky-broker";"15000";"Reserve not met";"2024-09-09";"Cask: Ardmore 1998 Hogshead #750723 / stored at Whisky Broker";"Ardmore";"1998";"Highland";"still in cask";"Hogshead";"50.9% as of 19/03/2024";"BULK 146.85 LITRES AS OF 19/03/2024";"Operational";"Cask: Ardmore 1998 Hogshead #750723 / stored at Whisky BrokerThis Ardmore single malt was distilled on 27th May 1998 and is currently maturing in single hogshead #750723 at a bonded warehouse at Whisky Broker. Ardmore was built by Wm. Teacher at the end of the 19th century, and as a rare peated Highland single malt, provided the smoky qualities in their well-loved blends. Now in the hands of Beam Suntory, there have been very few official bottlings, but the independent releases that have appeared over the years are much sought after.The following are the results of a cask regauge on 19th March 2024.New Bulk Litres: 146.85Strength: 50.9%Regauged Litres of Alcohol: 74.75*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Ardmore%201998%202.jpg?itok=ot9p8qKQ";NA;NA
"https://whiskyauctioneer.com/lot/0824-02/cask-heaven-hill-2009-barrel-3440943-stored-inveralmond-bond";"9100";"Reserve has been met";"2024-09-09";"Cask: Heaven Hill 2009 Barrel #3440943 / stored at Inveralmond Bond";"Heaven Hill Bernheim";"2009";"Kentucky, USA";"Still in cask";"barrel";"66.4% as of 21/05/2024";"BULK 158.3 LITRES AS OF 21/05/2024";"Operational";"Cask: Heaven Hill 2009 Barrel #3440943 / stored at Inveralmond BondThis Heaven Hill bourbon was filled into barrel #3440943 on December 31st 2009 and is currently maturing at a bonded warehouse in Inveralmond, Perth.Bernheim is a historic Kentucky distillery. It was established by the Bernheim Brothers in the late 19th century, before passing into the hands of the Schenley company following the repeal of Prohibition. When Schenley were bought over by United Distillers in 1987, the distillery was rebuilt as the new owners looked to consolidate their production to a single facility. When United Distillers became Diageo in 1997, the new parent company were interested in bourbon, and sold the distillery to Heaven Hill. Heaven Hill were established in 1935, but their long-serving Bardstown distillery was lost in a devastating fire in 1996. Homeless for three years, the company acquired Bernheim in 1999, and have produced all of their whiskey there ever since.The following are the results of a cask regauge on 21st May 2024:New Bulk Litres: 158.3Strength: 66.4%Regauged Litres of Alcohol: 105.4*IMPORTANT NOTICE: This cask will need to be moved from it's current location within 30 days of the auction ending.The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Heaven%20Hill%202009.jpg?itok=Plu6jWlA";NA;NA
"https://whiskyauctioneer.com/lot/0824-03/cask-heaven-hill-2009-barrel-3440944-stored-inveralmond-bond";"8800";"Reserve has been met";"2024-09-09";"Cask: Heaven Hill 2009 Barrel #3440944 / stored at Inveralmond Bond";"Heaven Hill Bernheim";"2009";"Kentucky, USA";"Still in cask";"barrel";"65.6% as of 21/05/2024";"BULK 147.8 LITRES AS OF 21/05/2024";"Operational";"Cask: Heaven Hill 2009 Barrel #3440944 / stored at Inveralmond BondThis Heaven Hill bourbon was filled into barrel #3440944 on December 31st 2009 and is currently maturing at a bonded warehouse in Inveralmond, Perth.Bernheim is a historic Kentucky distillery. It was established by the Bernheim Brothers in the late 19th century, before passing into the hands of the Schenley company following the repeal of Prohibition. When Schenley were bought over by United Distillers in 1987, the distillery was rebuilt as the new owners looked to consolidate their production to a single facility. When United Distillers became Diageo in 1997, the new parent company were interested in bourbon, and sold the distillery to Heaven Hill. Heaven Hill were established in 1935, but their long-serving Bardstown distillery was lost in a devastating fire in 1996. Homeless for three years, the company acquired Bernheim in 1999, and have produced all of their whiskey there ever since.The following are the results of a cask regauge on 21st May 2024:New Bulk Litres: 147.8Strength: 65.6%Regauged Litres of Alcohol: 97.2*IMPORTANT NOTICE: This cask will need to be moved from it's current location within 30 days of the auction ending.The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Heaven%20Hill%202009%20Cask%203440944.jpg?itok=M3ZATaXU";NA;NA
"https://whiskyauctioneer.com/lot/0824-04/cask-heaven-hill-2009-barrel-3440946-stored-inveralmond-bond";"8800";"Reserve has been met";"2024-09-09";"Cask: Heaven Hill 2009 Barrel #3440946 / stored at Inveralmond Bond";"Heaven Hill Bernheim";"2009";"Kentucky, USA";"Still in cask";"barrel";"62.5% as of 21/05/2024";"BULK 165.5 LITRES AS OF 21/05/2024";"Operational";"Cask: Heaven Hill 2009 Barrel #3440946 / stored at Inveralmond BondThis Heaven Hill bourbon was filled into barrel #3440946 on December 31st 2009 and is currently maturing at a bonded warehouse in Inveralmond, Perth.Bernheim is a historic Kentucky distillery. It was established by the Bernheim Brothers in the late 19th century, before passing into the hands of the Schenley company following the repeal of Prohibition. When Schenley were bought over by United Distillers in 1987, the distillery was rebuilt as the new owners looked to consolidate their production to a single facility. When United Distillers became Diageo in 1997, the new parent company were interested in bourbon, and sold the distillery to Heaven Hill. Heaven Hill were established in 1935, but their long-serving Bardstown distillery was lost in a devastating fire in 1996. Homeless for three years, the company acquired Bernheim in 1999, and have produced all of their whiskey there ever since.The following are the results of a cask regauge on 21st May 2024:New Bulk Litres: 165.5Strength: 62.5%Regauged Litres of Alcohol: 103.7*IMPORTANT NOTICE: This cask will need to be moved from it's current location within 30 days of the auction ending.The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Heaven%20Hill%202009%20Cask%203440946.jpg?itok=ePPJHjjy";NA;NA
"https://whiskyauctioneer.com/lot/0824-05/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich";"17500";"Reserve not met";"2024-09-09";"Cask: Bruichladdich 2002 Climens Hogshead #460 / stored at Bruichladdich";"Bruichladdich";"2002";"Islay";"STILL IN CASK";"Climens Hogshead";"53.1% as of 06/2024";"115.3 RLA as of 06/2024";"Operational";"Cask: Bruichladdich 2002 Climens Hogshead #460 / stored at BruichladdichThis Bruichladdich climens hogshead was filled on July 15th 2002 and is currently maturing at a bonded warehouse at Bruichladdich.Like its island neighbour Bunnahabhain distillery, Bruichladdich has traditionally been an un-peated single malt, mostly owing to its requirements by the blenders who owned it. The last of these was Whyte & Mackay, who eventually shut it down in 1995, deeming it surplus to requirements. They sold the distillery to Murray McDavid in 2001, who launched the peated Port Charlotte and heavily-peated Octomore single malts in 2006 and 2008. A recommissioned Lomond still also now produces the popular Botanist gin there. This cask was regauged in June 2024.New Bulk: 216 LitresStrength: 53.1%Regauged Litres of Alcohol: 115.3*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Bruichladdich%202002.jpg?itok=tVbhMDc8";NA;NA
"https://whiskyauctioneer.com/lot/0724-01/cask-port-charlotte-2003-refill-bourbon-barrel-cask-895-stored-bruichladdich";"26501";NA;"2024-08-05";"Cask: Port Charlotte 2003 Refill Bourbon Barrel Cask #895 / stored at Bruichladdich";"Bruichladdich";"2003";"Islay";"still in cask";"Refill Bourbon Barrel";"51% as of 4/24";"76.5 RLA as of 4/24";"Operational";"Cask: Port Charlotte 2003 Refill Bourbon Barrel Cask #895 / stored at BruichladdichA cask for Port Chalotte single malt Scotch whisky.Single refill bourbon barrel #895 was filled on 15th October 2003 and is currently in storage at Bruichladdich.The following are the results of a regauging which took place in April 2024.Bulk Litres: 149Regauged Litres of Alcohol: 76.5Strength: 51%Port Charlotte is a heavily peated single malt produced at Bruichladdich distillery, introduced after Murray McDavid purchased the distillery 2001. The brand is named after a historic distillery in the eponymous neighbouring town. Having been traditionally an un-peated single malt due to the needs of its former owners for their blends, Murray McDavid were quick to diversify the Bruichladdich portfolio, also introducing the even peatier Lochindaal and Octomore.All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Port%20Charlotte%202003.jpg?itok=w0g026NI";NA;NA
"https://whiskyauctioneer.com/lot/0724-02/cask-laphroaig-1998-butt-700042-stored-edrington";"1e+05";"Reserve not met";"2024-08-05";"Cask: Laphroaig 1998 Butt #700042 / stored at Edrington";"Laphroaig";"1998";"Islay";"still in cask";"Butt";"49.1% as of July 2024";"BULK 295 LITRES as of july 2024";"Operational";"Cask: Laphroaig 1998 Butt #700042 / stored at EdringtonThis Laphroaig single malt was distilled on 25th March 1998 and is currently maturing in Butt #700042 at a bonded warehouse at Edrington, Great Western Road, Glasgow.The following information is the result of a regauging which took place in July 2024.Bulk Litres: 295Strength: 49.1%Regauge Litres of Alcohol: 167.5*IMPORTANT NOTICE: The buyer of any cask which is stored at this location must have an existing account with the company that owns the warehouse. Please note that the buyer will also be fully responsible for all fees associated with the transfer of ownership of the cask.Title of ownership for sold lots shall be passed on to the buyer within 14 days of the receipt of funds PROVIDED THAT a Buyer meets, and can demonstrate they meet, HMRC requirements for owning duty-suspended goods.  In short: a UK resident revenue trader must have a valid Owners of Warehoused Goods Regulations Certificate (“WOWGR”).  A UK resident who is not a revenue trader does not require a WOWGR but must make arrangements with the warehousekeeper storing the cask.  Non-UK residents should appoint a UK Duty Representative to act for them.  Further details and guidance can be found via the below websites.HMRC Excise Notice 196HMRC Excise Notice 206";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/Laphroaig%201998.jpg?itok=YS-PELGD";NA;NA
